City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
483,Hamilton,US,39.1834,-84.5333,79.95,74,20,1.99,few clouds
484,Calama,CL,-22.4667,-68.9333,66.69,7,0,14.97,clear sky
485,Tete,MZ,-16.1564,33.5867,75.29,43,40,8.01,scattered clouds
486,Yenagoa,NG,4.9247,6.2642,76.12,91,100,5.23,overcast clouds
487,Lucapa,AO,-8.4192,20.7447,79.84,34,2,3.85,clear sky
488,Saint-Joseph,RE,-21.3667,55.6167,75.56,80,23,10.65,few clouds
489,Damaturu,NG,11.747,11.9608,99.86,25,100,5.59,overcast clouds
490,Iralaya,HN,15.0,-83.2333,87.89,70,7,12.1,clear sky
491,San Luis De La Paz,MX,21.3,-100.5167,58.62,86,100,5.14,overcast clouds
492,Sale,MA,34.0389,-6.8166,77.02,64,40,8.05,scattered clouds
493,Dukat,RU,62.55,155.55,35.65,96,19,6.11,few clouds
494,Luwuk,ID,-0.9516,122.7875,77.07,90,98,4.16,overcast clouds
495,Chernyshevskiy,RU,63.0128,112.4714,44.89,76,100,10.18,overcast clouds
496,Jinxiang,CN,27.4327,120.6062,68.74,92,100,7.47,overcast clouds
497,Berlevag,NO,70.8578,29.0864,51.6,81,0,9.22,clear sky
498,Virginia Beach,US,36.8529,-75.978,74.01,92,90,5.75,overcast clouds
499,Nagato,JP,34.3833,131.2,66.11,88,100,7.96,overcast clouds
500,Wajima,JP,37.4,136.9,61.25,89,97,9.42,overcast clouds
501,Polunochnoye,RU,60.8697,60.4153,61.09,47,0,5.57,clear sky
502,Teguldet,RU,57.3064,88.1667,52.07,48,100,7.16,overcast clouds
503,Yiyang,CN,28.5892,112.3283,64.72,83,4,6.04,light rain
504,Illapel,CL,-31.6308,-71.1653,65.01,60,100,3.09,overcast clouds
505,Nokaneng,BW,-19.6667,22.2667,64.06,28,0,7.58,clear sky
506,Dong Hoi,VN,17.4833,106.6,81.45,88,100,3.53,overcast clouds
507,Batemans Bay,AU,-35.7167,150.1833,42.91,78,1,5.14,clear sky
508,Birao,CF,10.2849,22.7882,100.42,21,21,7.09,few clouds
509,Honiara,SB,-9.4333,159.95,77.34,80,100,4.54,overcast clouds
510,Talaya,RU,61.3833,152.75,41.79,83,100,4.43,overcast clouds
511,Zhezkazgan,KZ,47.8043,67.7144,65.34,66,19,24.63,few clouds
512,Longkou,CN,37.6508,120.3286,66.4,51,1,7.94,clear sky
513,Bitung,ID,1.4451,125.1824,77.85,84,99,11.9,overcast clouds
514,Glenwood Springs,US,39.5505,-107.3248,79.34,30,2,1.01,clear sky
515,Beipiao,CN,41.7919,120.7792,61.63,48,83,9.19,broken clouds
516,Ust-Kuyga,RU,70.0167,135.6,54.28,83,100,3.98,overcast clouds
517,Kamloops,CA,50.6665,-120.3192,66.58,49,75,4.0,broken clouds
518,Charagua,BO,-19.8,-63.2167,78.37,38,19,20.18,few clouds
519,Uaua,BR,-9.8414,-39.4817,82.85,50,68,14.65,broken clouds
520,Nelson Bay,AU,-32.7167,152.15,55.99,91,76,1.01,light rain
521,Atbasar,KZ,51.8,68.3333,49.41,38,76,13.04,broken clouds
522,Plettenberg Bay,ZA,-34.0527,23.3716,55.71,68,35,2.82,scattered clouds
523,Beringovskiy,RU,63.05,179.3167,32.94,93,93,2.28,overcast clouds
524,Hovd,MN,48.0056,91.6419,70.81,35,54,7.23,broken clouds
525,Svetlogorsk,BY,52.6333,29.7333,62.26,74,100,6.17,overcast clouds
526,Marienburg,PL,54.0359,19.0266,67.77,75,87,5.61,light rain
527,Houma,US,29.5958,-90.7195,80.6,92,1,0.0,clear sky
528,Bay Roberts,CA,47.5999,-53.2648,62.35,87,100,8.01,light rain
529,Ellisras,ZA,-23.6649,27.7443,59.68,34,80,1.68,broken clouds
530,Bambanglipuro,ID,-7.95,110.2833,58.6,90,69,3.33,broken clouds
531,Kalmunai,LK,7.4167,81.8167,79.93,84,100,6.42,overcast clouds
532,Xining,CN,36.6167,101.7667,57.22,30,42,1.97,scattered clouds
533,Eskisehir,TR,39.7767,30.5206,62.47,55,75,14.97,broken clouds
534,Bagotville,AU,-28.9833,153.4167,55.22,77,38,8.05,scattered clouds
535,Madurai,IN,9.9333,78.1167,77.02,88,40,6.51,scattered clouds
536,Kununurra,AU,-15.7667,128.7333,78.78,34,75,8.05,broken clouds
537,Cairns,AU,-16.9167,145.7667,69.06,90,10,10.36,clear sky
538,Bajina Basta,RS,43.9708,19.5675,75.7,40,0,5.53,clear sky
539,Odweyne,SO,9.4092,45.064,81.1,42,99,18.39,overcast clouds
540,Touros,BR,-5.1989,-35.4608,86.9,61,54,14.99,broken clouds
541,Vanimo,PG,-2.6741,141.3028,78.12,89,86,4.32,overcast clouds
542,Iskateley,RU,67.6803,53.1512,62.02,41,71,12.75,broken clouds
543,Dixon,US,38.4455,-121.8233,80.33,55,1,4.99,clear sky
544,Sao Felix Do Xingu,BR,-6.6447,-51.995,91.69,40,6,3.89,clear sky
545,Fernie,CA,49.5,-115.0687,66.29,41,2,9.33,clear sky
546,Benin,BJ,9.5,2.25,94.57,37,52,9.91,broken clouds
547,Raudeberg,NO,61.9875,5.1352,71.2,79,99,6.73,overcast clouds
548,Etchoropo,MX,26.7667,-109.6667,86.41,35,2,6.44,clear sky
549,Parbhani,IN,19.2667,76.7833,80.96,67,50,6.06,scattered clouds
550,Ipojuca,BR,-8.3989,-35.0639,82.31,68,67,10.33,broken clouds
551,Kenai,US,60.5544,-151.2583,51.03,90,20,9.22,few clouds
552,Requena,ES,39.4883,-1.1004,76.78,40,81,5.84,broken clouds
553,Winnemucca,US,40.973,-117.7357,81.1,46,1,5.41,clear sky
554,Huarmey,PE,-10.0681,-78.1522,69.89,71,6,8.52,clear sky
555,Itoman,JP,26.1247,127.6694,84.4,94,75,13.8,broken clouds
556,Venado Tuerto,AR,-33.7456,-61.9688,67.89,64,100,7.56,overcast clouds
557,Whitehorse,CA,60.7161,-135.0538,44.1,65,75,13.0,broken clouds
558,Quelimane,MZ,-17.8786,36.8883,71.55,64,40,15.01,scattered clouds
559,Ust-Nera,RU,64.5667,143.2,54.16,44,55,3.51,broken clouds
560,Ostroh,UA,50.3294,26.5143,71.65,70,85,9.26,overcast clouds
561,Tateyama,JP,34.9833,139.8667,71.1,92,100,7.09,overcast clouds
562,Great Yarmouth,GB,52.6083,1.7305,59.23,94,100,13.35,light rain
563,Isla Aguada,MX,18.7833,-91.4667,86.23,64,8,7.85,clear sky
564,Chabahar,IR,25.2919,60.643,84.69,81,0,9.37,clear sky
565,Giovinazzo,IT,41.1864,16.6674,84.43,58,0,1.99,clear sky
566,Kinango,KE,-4.1372,39.3153,80.71,83,29,8.25,scattered clouds
567,Port Augusta,AU,-32.5,137.7667,51.94,83,0,1.05,clear sky
568,Ouadda,CF,8.0777,22.4007,81.25,58,51,5.88,light rain
569,Gravdal,NO,68.1214,13.5031,67.68,55,0,12.66,clear sky
570,Lakselv,NO,70.0513,24.9718,71.42,33,0,9.22,clear sky
571,Komsomolskiy,UZ,40.4272,71.7189,92.12,19,1,6.91,clear sky
572,Mareeba,AU,-17.0,145.4333,64.44,90,13,3.13,few clouds
573,Bac Lieu,VN,9.285,105.7244,83.82,78,100,9.57,overcast clouds
574,Whitecourt,CA,54.1502,-115.6855,52.84,71,75,8.05,broken clouds
575,Ulaangom,MN,49.9811,92.0667,67.82,54,60,7.11,broken clouds
576,Dragoesti,RO,47.55,26.0833,69.96,50,63,7.43,broken clouds
577,Talkha,EG,31.0539,31.3779,76.17,43,0,14.47,clear sky
578,Verkhnevilyuysk,RU,63.4453,120.3167,67.51,42,91,8.81,overcast clouds
579,Ivanovice Na Hane,CZ,49.3054,17.0934,79.32,56,48,2.77,scattered clouds
580,Oranjemund,NA,-28.55,16.4333,68.59,33,0,8.79,clear sky
581,Ozernovskiy,RU,51.5,156.5167,45.99,71,100,11.1,overcast clouds
582,Uribia,CO,11.7139,-72.266,89.02,53,100,21.47,overcast clouds
583,Dokka,NO,60.84,10.0618,74.98,42,98,3.49,overcast clouds
584,Port Hedland,AU,-20.3167,118.5667,69.85,46,90,8.05,overcast clouds
585,Taphan Hin,TH,16.2209,100.4198,86.14,53,100,4.63,overcast clouds
586,Pangkalanbuun,ID,-2.6833,111.6167,77.79,86,87,3.22,overcast clouds
587,Miles City,US,46.4083,-105.8406,85.51,41,1,4.61,clear sky
588,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,66.42,80,93,8.5,moderate rain
589,Christchurch,NZ,-43.5333,172.6333,49.91,92,35,3.0,fog
590,Ambulu,ID,-8.345,113.6058,76.93,92,82,2.77,broken clouds
591,Ardakan,IR,32.31,54.0175,106.18,5,3,6.11,clear sky
592,Luau,AO,-10.7073,22.2247,73.27,40,8,5.19,clear sky
593,Fairbanks,US,64.8378,-147.7164,56.91,69,20,4.61,few clouds
594,Zaragoza,ES,41.6561,-0.8773,77.14,69,20,8.99,few clouds
595,San Juan,AR,-31.5375,-68.5364,68.09,41,100,10.83,overcast clouds
596,Butterworth,MY,5.3991,100.3638,82.0,86,20,5.01,few clouds
597,Artyom,AZ,40.4723,50.333,71.74,76,0,12.59,clear sky
598,Mosquera,CO,4.7059,-74.2302,66.29,55,40,3.44,scattered clouds
599,Kyabe,TD,9.4515,18.9449,96.71,28,46,8.34,scattered clouds
600,Manggar,ID,-2.8833,108.2667,81.95,76,47,9.48,scattered clouds
601,Warri,NG,5.5167,5.75,75.25,89,100,3.11,overcast clouds
602,Obzor,BG,42.8167,27.8833,71.28,65,88,3.09,overcast clouds
603,Najran,SA,17.4924,44.1277,95.65,10,53,10.36,broken clouds
604,San Jose,US,37.3394,-121.895,71.71,75,40,1.01,scattered clouds
605,Maniitsoq,GL,65.4167,-52.9,40.15,70,36,2.48,scattered clouds
606,Zomba,MW,-15.386,35.3188,59.99,77,99,3.89,overcast clouds
607,Shahe,CN,39.2708,113.5478,56.44,38,2,1.57,clear sky
608,Churapcha,RU,62.0025,132.4325,57.15,59,44,5.91,scattered clouds
609,High Level,CA,58.5169,-117.136,62.71,34,75,3.0,broken clouds
610,Kudahuvadhoo,MV,2.6708,72.8944,83.82,73,100,15.88,overcast clouds
611,Samfya,ZM,-11.3649,29.5565,71.62,47,18,2.62,few clouds
612,Charters Towers,AU,-20.1,146.2667,56.52,43,55,11.52,broken clouds
613,Salta,AR,-24.7859,-65.4117,68.29,63,0,4.14,clear sky
614,Linares,CL,-35.85,-71.6,59.56,81,100,6.6,overcast clouds
615,Zhanaozen,KZ,43.3,52.8,86.05,26,16,10.09,few clouds
616,Tezu,IN,27.9167,96.1667,75.69,73,23,4.56,few clouds
617,Alice Springs,AU,-23.7,133.8833,45.95,76,60,6.85,broken clouds
618,Micheweni,TZ,-4.9667,39.8333,78.26,80,40,10.56,scattered clouds
619,Kuching,MY,1.55,110.3333,77.22,100,40,0.0,scattered clouds
620,Tura,IN,25.5198,90.2201,77.29,86,41,6.42,scattered clouds
621,Portel,BR,-1.9356,-50.8211,89.37,53,100,4.9,overcast clouds
622,Dubbo,AU,-32.25,148.6167,44.73,93,13,3.44,few clouds
623,Bairiki,KI,1.3292,172.9752,78.8,89,40,5.19,light rain
624,Antofagasta,CL,-23.65,-70.4,63.68,69,65,5.73,broken clouds
625,Hatillo,PR,18.4863,-66.8254,87.49,81,100,22.1,overcast clouds
626,Boshnyakovo,RU,49.6333,142.1667,44.22,92,100,10.78,overcast clouds
627,Tijucas,BR,-27.2414,-48.6336,76.96,69,4,8.37,clear sky
628,Arrecife,ES,28.963,-13.5477,73.38,46,40,21.85,scattered clouds
629,Makakilo City,US,21.3469,-158.0858,73.72,84,1,4.61,clear sky
630,Zabol,AF,32.25,67.25,82.69,8,0,10.25,clear sky
631,Malanje,AO,-9.5402,16.341,82.78,78,75,0.0,broken clouds
632,Otradnoye,RU,59.7775,30.8181,75.96,44,4,3.31,clear sky
633,Bay City,US,43.5945,-83.8889,81.48,44,1,9.6,clear sky
634,Kangaatsiaq,GL,68.3065,-53.4641,35.67,84,27,14.67,scattered clouds
635,Kholodnyy,RU,62.7167,147.95,46.65,57,4,4.81,clear sky
636,Maceio,BR,-9.6658,-35.7353,85.44,61,20,13.67,few clouds
637,Almelo,NL,52.3567,6.6625,82.36,53,65,1.01,broken clouds
638,Mogocha,RU,53.7333,119.7667,48.4,78,24,4.52,few clouds
639,La Rochelle,FR,46.1667,-1.15,67.08,72,75,13.8,broken clouds
640,Marawi,PH,7.9986,124.2928,74.64,92,100,1.81,overcast clouds
641,Ozinki,RU,51.1786,49.6769,61.12,77,74,6.82,broken clouds
642,Maragogi,BR,-9.0122,-35.2225,80.89,71,58,12.55,broken clouds
643,Naryan-Mar,RU,67.6713,53.087,61.99,41,71,12.71,broken clouds
644,Lalsot,IN,26.5667,76.3333,92.07,30,62,6.6,broken clouds
645,Vostok,RU,46.4856,135.8833,42.64,97,19,5.77,few clouds
646,Shalakusha,RU,62.2247,40.2539,73.63,45,7,2.24,clear sky
647,Sal Rei,CV,16.1833,-22.9167,79.36,73,40,23.02,scattered clouds
648,Kitimat,CA,54.0524,-128.6534,50.92,97,100,1.83,light rain
649,Savalou,BJ,7.9281,1.9756,90.86,46,99,8.61,overcast clouds
650,Katsuura,JP,35.1333,140.3,71.19,95,100,7.81,overcast clouds
651,Sadat,IN,25.6833,83.2833,91.49,26,54,0.83,broken clouds
652,Kasangulu,CD,-4.5911,15.1708,90.54,56,35,1.99,scattered clouds
653,Sioux Lookout,CA,50.1001,-91.917,79.18,47,40,13.8,scattered clouds
654,Ponta Delgada,PT,37.7333,-25.6667,68.72,64,20,10.36,few clouds
655,Ende,ID,-8.8432,121.6623,76.62,86,34,2.21,scattered clouds
656,Gusevskiy,RU,55.662,40.5627,63.12,49,32,9.73,light rain
657,Sinnamary,GF,5.3833,-52.95,82.44,76,88,9.64,overcast clouds
658,Tigil,RU,57.8,158.6667,44.11,73,100,6.26,overcast clouds
659,Arman,RU,59.7,150.1667,39.87,95,99,1.1,overcast clouds
660,Nenjiang,CN,49.1833,125.2167,48.34,95,100,7.36,overcast clouds
661,Micomeseng,GQ,2.1462,10.6164,75.18,94,88,3.0,moderate rain
662,Capao Bonito,BR,-24.0058,-48.3494,76.89,50,3,4.25,clear sky
663,Maryborough,AU,-25.5333,152.7,55.11,74,58,6.91,broken clouds
664,Aspindza,GE,41.5739,43.2483,55.24,94,84,3.31,light rain
665,Tena,EC,-0.9833,-77.8167,79.56,64,51,3.51,light rain
666,Dimona,IL,31.0667,35.0333,70.84,43,0,17.43,clear sky
667,Talcahuano,CL,-36.7167,-73.1167,56.88,88,90,6.91,overcast clouds
668,Mayo,US,38.8876,-76.5119,81.95,82,20,1.99,few clouds
669,San Quintin,MX,30.4833,-115.95,66.65,69,0,6.31,clear sky
670,Bogorodskoye,RU,56.55,37.8833,63.48,61,0,8.23,clear sky
671,Te Anau,NZ,-45.4167,167.7167,47.32,88,100,5.03,overcast clouds
672,Hammerfest,NO,70.6634,23.6821,55.85,62,0,3.44,clear sky
673,Aswan,EG,24.0934,32.907,98.44,10,0,21.12,clear sky
674,Yatou,CN,37.15,122.3833,62.35,77,23,5.39,light rain
675,Lithakia,GR,37.7167,20.8333,81.68,39,0,6.91,clear sky
676,Poum,NC,-20.2333,164.0167,74.48,60,73,3.98,broken clouds
677,Fort Nelson,CA,58.8053,-122.7002,54.99,54,40,4.61,scattered clouds
678,Tanout,NE,14.9709,8.8879,107.69,8,14,20.24,few clouds
679,Francavilla Fontana,IT,40.5306,17.5852,86.79,27,0,10.67,clear sky
680,Griffith,US,41.5284,-87.4237,83.89,48,1,5.01,clear sky
681,Khash,IR,28.2211,61.2158,91.63,6,0,11.32,clear sky
682,Ingham,US,42.6,-84.3833,82.17,44,40,11.5,scattered clouds
683,Gamba,GA,-2.65,10.0,80.65,75,90,7.85,overcast clouds
684,Kushima,JP,31.4583,131.2333,66.67,79,100,6.71,overcast clouds
685,Atambua,ID,-9.1061,124.8925,71.22,88,34,5.19,scattered clouds
686,Novoanninskiy,RU,50.5287,42.6747,52.97,96,100,9.89,overcast clouds
687,Merauke,ID,-8.4667,140.3333,76.46,81,61,11.56,broken clouds
688,Lalin,ES,42.7167,-8.1167,70.25,30,2,4.85,clear sky
689,Trairi,BR,-3.2778,-39.2689,85.77,53,1,13.47,clear sky
690,Davila,PH,18.4726,120.5763,76.98,83,62,16.46,broken clouds
691,Tumen,CN,42.9661,129.8425,53.82,95,100,2.68,overcast clouds
692,Vicuna,CL,-30.0319,-70.7081,51.53,44,13,6.02,few clouds
693,Yima,CN,34.7381,111.8839,72.32,20,0,7.4,light rain
694,Napa,US,38.4832,-122.3344,74.32,57,76,3.62,broken clouds
695,Sola,VU,-13.8833,167.55,78.91,73,28,14.43,scattered clouds
696,San Francisco,US,37.7749,-122.4194,72.64,90,75,3.0,broken clouds
697,Novikovo,RU,51.1537,37.8879,61.36,73,98,9.98,overcast clouds
698,Helong,CN,42.5397,128.9972,51.15,92,100,6.02,overcast clouds
699,Digby,CA,44.6169,-65.7655,63.55,98,100,13.91,overcast clouds
700,Cap Malheureux,MU,-19.9842,57.6142,70.47,89,53,5.01,light rain
701,Carauari,BR,-4.8828,-66.8958,86.41,60,100,2.86,overcast clouds
702,Oistins,BB,13.0667,-59.5333,87.89,55,40,20.71,scattered clouds
703,Kasongo,CD,-4.45,26.6667,81.66,46,49,1.3,scattered clouds
704,Westport,US,41.1415,-73.3579,77.43,90,75,1.01,broken clouds
705,Sept-Iles,CA,50.2001,-66.3821,63.05,78,75,5.01,broken clouds
706,Rioblanco,CO,3.5308,-75.6806,70.2,77,98,3.94,overcast clouds
707,Conway,US,35.0887,-92.4421,80.02,78,1,2.64,clear sky
708,Basoko,CD,1.2391,23.616,84.2,62,81,2.3,broken clouds
709,Turukhansk,RU,65.8167,87.9833,41.88,63,98,8.37,overcast clouds
710,Katima Mulilo,NA,-17.5,24.2667,65.73,22,0,5.73,clear sky
711,Zeya,RU,53.75,127.2667,48.65,81,100,6.4,overcast clouds
712,Prudy,RU,57.5738,46.2718,60.87,65,0,6.51,clear sky
713,Aberdeen,GB,57.1437,-2.0981,69.55,57,63,19.57,broken clouds
714,Sao Joao Da Barra,BR,-21.6403,-41.0511,80.69,70,45,6.06,scattered clouds
715,Northam,GB,51.0333,-4.2167,66.13,72,55,5.84,broken clouds
716,Nsoko,SZ,-27.0333,31.95,58.96,66,35,9.55,scattered clouds
717,Bandar-E Anzali,IR,37.4727,49.4622,73.51,73,5,4.79,clear sky
718,Sao Jose Dos Campos,BR,-23.1794,-45.8869,76.86,64,0,6.91,clear sky
719,Nizhnevartovsk,RU,60.9344,76.5531,48.22,53,0,6.71,clear sky
720,Barcelos,PT,41.5388,-8.6151,78.91,44,8,14.14,clear sky
721,Kemi,FI,65.8596,24.8228,64.17,52,0,6.42,clear sky
722,Marsa Matruh,EG,31.3525,27.2453,75.4,53,0,13.8,clear sky
723,Anqing,CN,30.5092,117.0506,67.51,80,37,6.33,scattered clouds
724,Otta,NO,61.7712,9.5353,67.96,46,98,5.7,overcast clouds
725,Cibitoke,BI,-2.8833,29.25,76.42,80,66,4.43,light rain
726,Dezful,IR,32.3811,48.4058,106.11,6,0,13.31,clear sky
